"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"ENSG00000212232.1",22.6469286048275,4.82629177333725,0.100182266851511,4.02767638537541e-05,0.000837212690308632
"ENSG00000212283.1",7.74584645715003,0.59789173558306,0.069967867894919,0.000754876027388891,0.00785785883453149
"ENSG00000212402.1",6.24279965178963,6.10880110983326,0.184236148913051,1.48061322018807e-35,1.97484191308685e-31
"ENSG00000212464.1",3.82871312833146,4.46224828501544,0.123964461086227,8.30700778751373e-08,5.32909850660177e-06
"ENSG00000212601.1",0.618391883389886,2.00945117910077,0.309868529566213,0.00196470863248454,0.0161230211690394
"ENSG00000212607.1",7.95006551147566,0.459981935099961,0.08515819939335,0.00339661106356237,0.023911329186732
"ENSG00000212710.5",1.06896700287801,0.351263377145711,0.177963427906369,0.00350785491307631,0.0244663249942192
"ENSG00000212807.2",8.0211034005917,-0.229623835458025,0.0902721285143541,0.00204593163011431,0.0165921986719485
"ENSG00000212907.2",30256.6789820231,-0.358120669655708,0.0678477723233174,8.14654066558487e-09,7.24390395983806e-07
"ENSG00000212939.2",1.09784436995477,0.95587669813217,0.206347925151221,2.26186086138855e-05,0.000528657129133186
"ENSG00000213003.3",2.20662148596195,1.15771699515221,0.135738365287897,3.70478281273689e-10,4.97699904072761e-08
"ENSG00000213005.3",1.48456973236122,1.17660436647848,0.190979940711531,7.77473043545807e-08,5.04210800071992e-06
"ENSG00000213026.4",1.1476876937396,0.272971276817619,0.118509336432314,0.00262269049914849,0.0199022070231231
"ENSG00000213036.3",11.2563494720957,0.2025449319116,0.0615785820046828,0.000255133575974923,0.00348546087711184
"ENSG00000213041.4",1.72797709533354,0.989832006609215,0.163859395020047,2.68828035126402e-11,4.95708986062112e-09
"ENSG00000213046.4",1.41842027132841,2.01775670174672,0.160115078274641,2.04148657351504e-06,7.66304350399915e-05
"ENSG00000213050.5",1.37988993733797,4.14512659043959,0.202099205710558,1.11045659758737e-13,3.52649288062388e-11
"ENSG00000213055.3",2.44270167057383,0.632743762693349,0.123036956984641,0.000282103113126702,0.00376897294445805
"ENSG00000213070.3",1.36875297896126,0.37107746049014,0.142577039113591,0.000638981533930484,0.00694033851756091
"ENSG00000213080.3",68.6353107056281,0.130948793624283,0.0495814832911243,0.00452881544813314,0.0294624269801363
"ENSG00000213082.3",2.41233602143047,0.359194132621952,0.121188180826923,0.000236097968321344,0.00328484843686032
"ENSG00000213088.12",1728.85921134538,-0.64613084134827,0.13733287930455,1.52588984111929e-07,8.75945152690562e-06
"ENSG00000213137.3",1.06338575829849,1.11317278586652,0.167456428662861,0.00282802160925065,0.0210062106316234
"ENSG00000213140.3",2.66599548484194,0.42796194629132,0.263426054372689,0.00423239968465878,0.0280435901609432
"ENSG00000213176.4",1.45502488754103,0.602935488042007,0.155738766932281,0.000961602514294544,0.00948891812749245
"ENSG00000213180.4",0.65622131471281,0.936559317371195,0.209441139093384,0.00114215570184695,0.0107788250598358
"ENSG00000213194.3",0.842690621811781,0.309085902802688,0.147085538986549,0.00331888578861517,0.0235172473783686
"ENSG00000213197.3",1.99610891566618,0.627172156416999,0.12977310306809,0.00572258934259728,0.0347435716467092
"ENSG00000213203.3",380.132787891802,-0.21903666375076,0.071430264589223,0.000443064684474011,0.0052717187881484
"ENSG00000213212.3",10.0427573641303,0.401344467128582,0.0917454863056223,9.69456294886301e-07,4.14000258095843e-05
"ENSG00000213216.2",1.66763464392385,0.477237185918016,0.139529547046964,3.16423706338285e-05,0.000693707355385806
"ENSG00000213237.4",10.8365962403729,-0.189548432393252,0.0628166348392153,0.000729139701919005,0.00766277095028564
"ENSG00000213250.5",22.4696035016766,-0.182998989928121,0.0646245828135693,0.00140631205509352,0.0125495474068938
"ENSG00000213326.4",117.362027401756,-0.150545667607713,0.0637812336470375,0.00708920846299229,0.0405529074250427
"ENSG00000213339.9",1823.82963794557,0.131113363832907,0.0545988866027737,0.0077436008998317,0.0432118069503511
"ENSG00000213347.10",507.323386427629,0.281682030493616,0.0731430858634789,1.68927068946e-05,0.000422374951602577
"ENSG00000213352.3",4.13020529535362,0.390914488150283,0.104126316938783,1.27048199844968e-05,0.000332921196371744
"ENSG00000213362.3",15.151048550446,0.271670533082114,0.0682409460225473,1.06972137388845e-05,0.000290392340941467
"ENSG00000213373.7",3.85450238296169,-0.327146393045637,0.136515342771365,0.00146368631550238,0.0129061137568339
"ENSG00000213390.11",1113.02913239523,-0.147075115124053,0.038008508547988,4.84843711742827e-05,0.000975882106724219
"ENSG00000213401.10",33.6516591796257,0.0531839278375499,0.13376045745689,0.00130812109016152,0.0118880666140639
"ENSG00000213406.3",11.4757548708488,0.161902737294557,0.0616525393074302,0.00301752094593892,0.0220374307594086
"ENSG00000213420.8",161.86412396744,0.298565310235,0.113406787702403,0.000962016184660754,0.00948907513471647
"ENSG00000213440.2",1.95018349442926,0.774942556683732,0.134453184431861,2.04411148647604e-06,7.66570543766187e-05
"ENSG00000213455.3",3.64122117786382,0.463653380518943,0.109198782602644,1.30940093688418e-06,5.29236051398824e-05
"ENSG00000213478.2",3.21518576581875,0.210877698162897,0.0816329801427405,0.00202772748821924,0.0164980658222051
"ENSG00000213493.3",3.40989418454901,0.174503612489207,0.0795179295412942,0.0081720347950712,0.044910836463395
"ENSG00000213516.10",1300.13572045454,-0.0994784219343112,0.0359928869297537,0.00376939967398185,0.0257652811932662
"ENSG00000213523.10",2052.62955657351,0.104602489787932,0.0385456212198967,0.00419030204197187,0.0278458263352155
"ENSG00000213533.13",48.8713724511513,0.161159481682585,0.0463256487610771,0.000185526957249589,0.00276178410244979
"ENSG00000213540.3",0.973570650498186,0.843600083000478,0.208664453538322,7.82423144503751e-06,0.000226868693508501
"ENSG00000213561.4",2.45534379813266,-0.560459274864242,0.141262782009974,4.54143127729487e-06,0.000147381047144912
"ENSG00000213574.2",7.22463177336966,0.176215256870029,0.074534242511081,0.0052766793233213,0.0327655255188359
"ENSG00000213579.3",1.02922120249561,0.479765860116577,0.184569899009558,0.00100595391975867,0.00980031957023456
"ENSG00000213592.4",4.2031388811087,0.23883553855063,0.0918761425352449,0.00144165763366887,0.012777949274097
"ENSG00000213608.5",2.12285194142226,0.484170187364283,0.14810346705502,5.55235136493484e-05,0.00108196810098356
"ENSG00000213612.3",5.00149155424501,0.289719705466016,0.09692090318194,0.000357181613363798,0.00451002369111361
"ENSG00000213625.9",6320.26987039218,-0.0878636855154435,0.033879901845231,0.00115882265063333,0.0108796643694139
"ENSG00000213641.4",1.31762346325895,0.424417902839945,0.136453621420197,0.000113079159715612,0.00186297231634159
"ENSG00000213659.4",0.553138851776244,4.4908931807196,0.558411083914602,0.00724668056424224,0.0411594998009352
"ENSG00000213667.3",1.95488323703686,-0.285888492092657,0.129794544428384,0.00310588287923366,0.0224918564085728
"ENSG00000213703.2",1.18077726221331,0.3609878328839,0.176683585788752,0.00295812624646182,0.0217305789656551
"ENSG00000213719.8",19230.6203333358,0.102743309992737,0.0346134992973116,0.00193673609328542,0.0159885615920616
"ENSG00000213721.3",1.1847165185386,1.43303467574104,0.164130890931501,1.81278372299901e-05,0.000446379863951275
"ENSG00000213729.3",1.22710941637673,0.316944208441915,0.179699606307971,0.00582788005377639,0.0352580575252205
"ENSG00000213730.3",1.0915425640882,0.451299111000676,0.163975357365273,0.000391787773767585,0.00481711884028083
"ENSG00000213754.2",4.32366052130461,-0.184462358004967,0.0862049069150865,0.00843750834626354,0.0458693734253738
"ENSG00000213757.3",88.2063722390623,0.315499767974091,0.0843703856049175,2.12453231014994e-05,0.000507225750944748
"ENSG00000213771.3",4.6479490670061,0.322182097295546,0.106050619875674,0.0002437746582427,0.00337055949375376
"ENSG00000213772.3",2.53882099341696,0.384199748556873,0.143705534379199,0.0004850804896183,0.00563589161195896
"ENSG00000213777.5",4.45063712171556,-0.297378724340902,0.112760237604275,0.000956222641845897,0.00944514756623592
"ENSG00000213791.4",4.18152439229288,-0.958099869230682,0.146656813523884,1.48788942407451e-09,1.64012141638891e-07
"ENSG00000213830.3",12.3081650832272,0.241845531712338,0.0693935168909903,9.02740695615597e-05,0.00156373446728842
"ENSG00000213842.2",3.17066670460244,0.426172816011671,0.0999926115725044,0.00265092250970156,0.0200252998495749
"ENSG00000213871.3",1.83473731053414,0.878588695682843,0.148620511329098,0.00212049417705204,0.0170414649529143
"ENSG00000213891.3",5.63372183852909,0.830897829440465,0.1018593269149,6.73331096263676e-07,3.05819188262142e-05
"ENSG00000213892.12",4.55849828078817,1.06614841024196,0.187975581533252,2.15927399921376e-05,0.000513071198364248
"ENSG00000213904.9",58.1459440276254,-0.300053040963875,0.0796443513227349,2.30544160855837e-05,0.000537130341423499
"ENSG00000213917.2",1.34853846214433,0.313288705479922,0.13996954092765,0.00213786360811973,0.0171363129838347
"ENSG00000213949.10",3566.30470187924,-0.130173901774326,0.0543005170670786,0.00801205911070478,0.0442748975632842
"ENSG00000213956.4",1.09985210386281,0.339202383904722,0.131057026028289,0.000836914822648567,0.0084974142891296
"ENSG00000213973.9",31.2230402096425,-0.315995253657052,0.138633087667477,0.0022227521467856,0.0176053996893454
"ENSG00000213977.8",5.61511590668028,0.294770802066492,0.0694705854291434,2.91992034321201e-06,0.000103213509375694
"ENSG00000213996.13",17.6945930080621,0.276135168533171,0.0798836416683086,7.63715110216821e-05,0.00138145517751122
"ENSG00000214003.2",0.87185540201917,0.0720316638031171,0.13518052751599,0.00841098466295592,0.0457838580197957
"ENSG00000214012.4",2.91984768935583,0.224726113715122,0.110348143403107,0.00674981609476924,0.0390864169632556
"ENSG00000214039.9",2.26835191205435,-0.810153793849773,0.231541446874111,0.00596648647852128,0.0358419141197344
"ENSG00000214049.8",33.993760275518,0.0589122416830857,0.100717162527922,0.00817830682749501,0.0449286286922871
"ENSG00000214078.13",6495.61682115463,0.170490769153665,0.0569180141536892,0.00292454719141428,0.0215670533205402
"ENSG00000214087.8",1323.73139216747,0.123078503062465,0.0448136365176146,0.00318942748544253,0.022895900861589
"ENSG00000214106.9",508.761608419993,-0.188660623891892,0.0510882416896229,6.59070067091867e-05,0.00123522387187887
"ENSG00000214128.11",154.35457367502,-0.477550832776036,0.199169418392642,0.00159088610988551,0.0137668072666433
"ENSG00000214140.11",39.0735418931255,-0.249400602923354,0.0768310331728462,0.000211438130472404,0.00303569621554459
"ENSG00000214144.3",2.29463651911797,0.390906424187383,0.107776248024329,2.26076588363351e-05,0.000528657129133186
"ENSG00000214182.5",123.576300598001,0.144167031571439,0.0636126160485068,0.00944313526973895,0.0496397286762131
"ENSG00000214188.9",2.28540411873869,3.87012683479329,0.174871615171557,4.55666929584258e-13,1.24034398097854e-10
"ENSG00000214207.2",14.7862042585009,0.247387013724642,0.0993513388523916,0.00186239499016402,0.0154898925662904
"ENSG00000214222.2",4.646123100524,0.318946141602599,0.0992480660694135,0.000138584600346821,0.00219529857414002
"ENSG00000214223.4",73.0838473588637,-0.135728881577118,0.0522396820515155,0.00437110930652919,0.0287106972737129
"ENSG00000214244.4",1.09633754278256,0.335277116943327,0.138029263274931,0.00131712458149629,0.0119429201612147
"ENSG00000214269.3",6.30045533619716,0.232955882985812,0.0773859070908024,0.000492355724719961,0.0057116310484261
"ENSG00000214283.4",0.560549397997778,2.33104276224549,0.370935976408008,0.00247562769079313,0.0190940181995752
"ENSG00000214286.2",0.512519820691063,0.639202054577438,0.270729923132414,0.00184036558416364,0.0153449444644142
"ENSG00000214297.3",3.05813313485777,0.286682870993627,0.106354141510263,0.000828545093728841,0.00842740299452615
"ENSG00000214300.7",7.6100938792659,0.419343406035096,0.0928518393011881,0.00288723602285835,0.0213667213276593
"ENSG00000214359.3",3.84869746261113,0.843755736551137,0.113310055615269,0.000204064290180491,0.00296708884712289
"ENSG00000214391.3",30.4680773049064,0.199114442675723,0.0552516114432567,8.28253184776649e-05,0.00146677335584487
"ENSG00000214401.4",120.011107681809,-0.242876343333415,0.0800240413926352,0.000427141200724006,0.00513724917516392
"ENSG00000214417.4",4.84401677355816,0.235550477727808,0.130558446839631,0.0091413975184152,0.0485317606875237
"ENSG00000214433.4",5.3646275459208,0.210564187660575,0.100866584136146,0.00720039186469678,0.0409801811101051
"ENSG00000214485.6",109.859943259014,0.284233809311819,0.0726600032401491,1.38676217882684e-05,0.000358461898085123
"ENSG00000214510.10",2.5967695475681,0.73117932903742,0.16525745373912,5.44479835594301e-07,2.56014290734082e-05
"ENSG00000214544.7",30.1071532885227,-0.287114670921949,0.108243421079348,7.68411166258194e-05,0.00138625808866796
"ENSG00000214549.2",0.762217922042268,0.415214267571232,0.19216099794693,0.00630781263505638,0.0372002104146922
"ENSG00000214593.3",1.84775823029463,0.289231509790532,0.120346073325565,0.00167591874073222,0.0143143280813037
"ENSG00000214626.2",0.785963627841119,0.493760671544883,0.265229902212315,0.00510366009810966,0.0319990371616672
"ENSG00000214629.3",1.91092341307858,0.537130485589395,0.140350407768804,6.53630944062243e-06,0.000196649538313583
"ENSG00000214651.4",0.834704727626743,0.613459593299597,0.226381814424821,0.001776641760392,0.0149538374842923
"ENSG00000214652.6",323.613808362605,-0.256123087211666,0.109345703172812,0.00280685845613166,0.0208839037306903
"ENSG00000214691.9",1.2505836949292,1.78066861915742,0.276528607388061,6.29018558979115e-08,4.18098814268942e-06
"ENSG00000214706.10",1927.20278411215,0.101874310359576,0.0381944044526437,0.00490036841835034,0.0311441140234864
"ENSG00000214725.9",32.9191673403301,0.234573195707162,0.124946923454167,0.00882141688894109,0.0473332369002698
"ENSG00000214745.2",0.984041728154088,0.399722140397173,0.226697869593564,0.00629124464063479,0.0371459145713975
"ENSG00000214754.3",1.18514346210285,-1.09613415186616,0.248217149628921,4.74123575287066e-05,0.000958644807556173
"ENSG00000214760.3",1.97565067621382,0.278296958352772,0.137436776716725,0.00398785210856226,0.0268139664379113
"ENSG00000214761.3",2.49823012014019,0.489265469993868,0.132034615828587,0.00375468563842505,0.025690832957582
"ENSG00000214796.8",254.780895195213,0.248299328214308,0.0960303079023365,0.00150253240709396,0.013147240703577
"ENSG00000214807.2",0.815286568667739,0.279879559728516,0.140472026679876,0.00468554740724533,0.0301523792141387
"ENSG00000214857.4",2.10998433161365,0.245186569993099,0.137991227906683,0.00868370461353843,0.0467785401222747
"ENSG00000214888.3",1.39110384302998,2.13002305386869,0.218920459774324,1.1158250465863e-05,0.000301069611693217
"ENSG00000214914.3",4.47547890862265,0.239134251080055,0.100889234238125,0.00279648766294784,0.0208371982571494
"ENSG00000214917.3",2.17946754302747,-0.27499854059001,0.102640346994069,0.000963587000674433,0.00949577867855858
"ENSG00000214942.6",2.77323640383186,-0.118389702178489,0.134030937903038,0.00330115108592071,0.0234455554760439
"ENSG00000214955.5",3.66574180408931,0.225077300163531,0.0924022065722898,0.00272917699235134,0.0204726529651082
"ENSG00000214973.3",12.6309973139988,0.140898327805944,0.0509217100736703,0.00253457888177008,0.0194363049779893
"ENSG00000214998.2",0.854773584976105,1.05704376591625,0.233403152348182,3.80239735170902e-06,0.000127002610710588
"ENSG00000215007.3",2.73072115167477,0.274211792421689,0.109066416329049,0.00150638991065226,0.0131781123491123
"ENSG00000215022.7",36.3050497256279,0.149057923194017,0.0601391901306522,0.00509188419601541,0.0319592366506808
"ENSG00000215089.3",14.5758125814237,0.256904535206204,0.0936516215154612,0.000882300833438997,0.00884821692963109
"ENSG00000215156.5",11.5097362997275,1.86073591768566,0.103487339792484,0.00939823385185555,0.0494960962237298
"ENSG00000215158.9",165.294807339844,0.217989802086769,0.0671470394167012,0.000301862172178146,0.00395893574484967
"ENSG00000215182.8",34.1466909898959,0.443313153054932,0.246820542235891,6.45809602896872e-08,4.27838169707209e-06
"ENSG00000215184.2",0.832475606191943,1.8591451794019,0.225210695099369,0.00109397723335264,0.0104199964330808
"ENSG00000215187.12",60.4943147519423,-0.0845069036857659,0.0890172667008229,0.000249436670534604,0.00343224172447443
"ENSG00000215208.3",0.919646774562019,1.53715766883285,0.184299270834471,0.00379643292210135,0.0258747175855839
"ENSG00000215218.4",357.616603701154,0.26912735001339,0.105624927059017,0.00157824348767915,0.013681073422009
"ENSG00000215223.3",1.73632464185616,1.17967882316765,0.185081293238641,8.47759420581549e-06,0.000239902725991161
"ENSG00000215237.6",16.7313432028859,-0.371805507886843,0.0932900644742962,6.57480941837985e-06,0.000197510828879168
"ENSG00000215284.2",1.69859925539139,0.569826802795558,0.110027523579818,0.000196058996447882,0.00287577151168091
"ENSG00000215319.2",0.998174002920358,0.836356726181998,0.194181497951268,1.74749094210363e-06,6.71056646423557e-05
"ENSG00000215326.3",4.92984111409203,0.270691188823679,0.0943999854703177,0.000519421137342083,0.00594609300079147
"ENSG00000215333.3",2.66349349079417,0.218942930104217,0.113151971907575,0.00870237495370874,0.0468537178952774
"ENSG00000215349.2",2.24129614801233,0.295160956891061,0.0907179226934961,0.000144467216537221,0.00226516896650484
"ENSG00000215367.10",1.4036567937436,1.59802627961433,0.190689594465489,0.00518067120943978,0.0323349520783845
"ENSG00000215414.4",13.9514744754143,0.353519534001804,0.074534059175338,2.18470659558782e-07,1.17815161342118e-05
"ENSG00000215452.5",4.29696504787223,-0.338331575791824,0.207682802775864,0.006802844241228,0.0393308784089723
"ENSG00000215481.9",7.85608759696311,0.244386086811204,0.135680194574426,0.00881772392212255,0.0473282904117789
"ENSG00000215483.11",44.1466322538234,-0.572667550944623,0.108812780427501,8.46151919407246e-13,2.0899952409359e-10
"ENSG00000215612.8",6.34210420786954,0.522633681176859,0.198565353616647,0.000701824809647938,0.00745495564992105
"ENSG00000215644.10",4.90102100754363,-1.08833422833005,0.147001746612629,0.00373820739139158,0.0256099937551177
"ENSG00000215720.4",1.1574960993751,1.62375090072708,0.200801249712992,3.22173570702111e-09,3.21482624889633e-07
"ENSG00000215796.3",1.74552670122538,0.280811382928047,0.154501776111078,0.00651367074742878,0.0380604587160653
"ENSG00000215812.5",1.864525784088,0.3704621313366,0.159903347922813,0.0014289734469835,0.0127007870963123
"ENSG00000215817.7",15.5406684564395,0.122986709521127,0.0668402459318741,2.70844914212599e-05,0.000611602054023867
"ENSG00000215838.4",4.30166211742372,-0.280289596808045,0.099362181504057,0.000643188328726341,0.00697656215387797
"ENSG00000215867.4",2.05083730372527,1.16046907335373,0.156120757568032,7.53023815524657e-09,6.74082661172341e-07
"ENSG00000215895.4",12.6947971834609,0.166949453709179,0.0594957373518221,0.00170059354650399,0.0144843657236719
"ENSG00000216285.5",6.94720788661181,0.146678436210934,0.0604775415269852,0.00621539054450017,0.0368502944506786
"ENSG00000216306.3",1.21874577398294,0.341246821834594,0.155684308030201,0.00251268314790972,0.0192905800998579
"ENSG00000216316.1",3.1170090669284,0.0212189348352853,0.0883068146064756,0.00830694702494652,0.0454152450138284
"ENSG00000216613.2",0.786011148528153,1.04145188275657,0.21782225264518,1.550121317674e-06,6.06913448193812e-05
"ENSG00000216639.1",2.18676316746469,0.321445327302357,0.149986751223885,0.00263731771693393,0.019960210161792
"ENSG00000216657.1",3.27232465466054,0.234322909526609,0.0969724023262781,0.00251726205597186,0.019322026454567
"ENSG00000216740.2",2.44989645917828,0.348364716528863,0.106053593707258,8.55723931235608e-05,0.00150245447057752
"ENSG00000216802.1",0.916545968180793,1.33042334895032,0.19641046010635,3.6654895450916e-09,3.58608554174316e-07
"ENSG00000216813.1",0.86551924563533,1.36123311489323,0.248907252746477,2.97008289850327e-06,0.000104616986884428
"ENSG00000216938.3",1.2173006262961,0.407186451236375,0.18158517236015,0.00114521639183283,0.0107949796708596
"ENSG00000217094.2",12.4852378895933,0.247560597054587,0.0682019474494459,4.7673913541476e-05,0.00096163919560107
"ENSG00000217130.1",18.7319173793547,0.327330191805731,0.0746172267344374,1.29520772706979e-06,5.2509059767954e-05
"ENSG00000217227.1",0.773053328656202,1.25438193991252,0.23236170118382,0.000896751358677142,0.00894738950243668
"ENSG00000217241.1",7.39801832855186,0.17438119686289,0.0676258502261204,0.00306343603831076,0.0222509220615296
"ENSG00000217416.4",2.33642962377451,0.218923233628852,0.0987449787507625,0.00492956564792231,0.0312424401377538
"ENSG00000217488.2",0.922519397471627,2.21306190378423,0.221283975005021,4.38326450927805e-05,0.000896686840870407
"ENSG00000217512.1",1.02639477036727,0.96278425673581,0.174146583355281,0.00566994013527664,0.0345158303766308
"ENSG00000217643.1",8.00291675013184,-0.272849462632403,0.113234209921105,0.0020286444664762,0.0164985545541564
"ENSG00000217653.1",1.30549536558239,0.71244081300918,0.186927378492978,6.31262345628957e-06,0.000191503650477613
"ENSG00000217733.2",1.92602840783832,0.552627416398766,0.137542386215039,0.000519395298872982,0.00594609300079147
"ENSG00000217824.1",1.5422040819153,0.395270911843591,0.124951541352943,0.000115899347421608,0.00189599202278341
"ENSG00000217825.2",2.11878394043408,1.52049116363412,0.363190592543208,0.00334140389069402,0.0236349540891339
"ENSG00000217897.2",1.27123541270194,0.86960975066383,0.1499509979869,1.1374929702821e-05,0.00030465624975146
"ENSG00000218014.1",31.6003900886944,0.211909921728496,0.0982990597958684,0.00600864599473459,0.0359978980136712
"ENSG00000218153.2",1.33550325027146,0.228351888295625,0.120863380509946,0.00927221914003042,0.049018176333621
"ENSG00000218186.2",3.02989905558408,0.290690425872175,0.1321238015696,0.0029136271311919,0.0215093496681725
"ENSG00000218226.1",112.702948313504,0.308119861075796,0.0830187337251107,2.9918623255429e-05,0.000664352825162451
"ENSG00000218313.1",0.833519224577752,2.91341877266117,0.230072521226414,0.00499629562350358,0.031539108008045
"ENSG00000218350.1",4.3195068095309,0.229365689020308,0.0937769329409555,0.0026153381536143,0.0198690223806194
"ENSG00000218428.1",1.33752249081063,1.68107155285878,0.173823040597269,7.06980675576696e-06,0.000209239088406257
"ENSG00000218502.3",6.53993048046186,0.34069833108155,0.0884082282416944,1.13639160444481e-05,0.000304598009978581
"ENSG00000218574.1",1.54924698563643,0.379858929140045,0.147209769615278,0.000656691829075426,0.00709124548134763
"ENSG00000218582.2",12.2237788034333,0.277009388514393,0.0871477842981751,0.000191560721905138,0.00282949823784135
"ENSG00000218596.2",1.25644868958179,2.7724267308575,0.146447359042799,0.000498975730168923,0.00576719089167512
"ENSG00000218632.3",1.77414734468105,0.450796137459514,0.191099374764884,0.000972267753874794,0.00955880145050271
"ENSG00000218676.1",1.63510606057304,1.34267109117829,0.124651919838009,0.00145812260497676,0.0128769185423836
"ENSG00000218757.1",0.811002851905872,2.25692023889579,0.200313064967151,8.10227067656803e-06,0.000231917048188253
"ENSG00000218772.2",0.541803839432138,0.0465444877090923,0.122103705724372,0.000206368307280444,0.00298654104772737
"ENSG00000218896.1",2.09570192636201,0.313798278227097,0.153969922291516,0.00316675931657462,0.0227822199376873
"ENSG00000218980.2",9.39718666719568,0.278795454684099,0.0670814905333809,4.51171467097788e-06,0.000146893206545573
"ENSG00000218996.1",2.03908629195456,0.316591145354039,0.144524376236055,0.00244165644406565,0.0189122030493308
"ENSG00000219085.1",3.88864714351039,0.210696071198391,0.0880685791591833,0.00332994940243849,0.0235747691771362
"ENSG00000219102.3",11.1571404829019,0.144992812515923,0.0526071568427115,0.00254637069670717,0.0194968383195639
"ENSG00000219222.1",1.30059322290919,-0.25259759556264,0.144614337104568,0.00928244503317012,0.0490435183368805
"ENSG00000219329.1",0.967061012483167,0.269276436366879,0.147763634824602,0.00809753551208668,0.0445748776971573
"ENSG00000219395.2",21.2297208759319,0.229013781208646,0.106126221561336,0.00511460585658017,0.0320525980806889
"ENSG00000219410.6",9.36112178910095,0.181080776006259,0.0696185964889277,0.00264269062311591,0.0199933111350652
"ENSG00000219433.2",4.31233661396668,0.262392011429167,0.0922951125594534,0.000630422528420097,0.00686788103789865
"ENSG00000219470.1",48.0425297412653,-0.168192433817864,0.0560851286841615,0.000927295275570832,0.00920029584842333
"ENSG00000219491.7",1.28978771206073,-0.807815875242673,0.190831498951673,6.67160842429161e-06,0.000199519984670855
"ENSG00000219507.4",94.8325076538613,0.204283319070671,0.056320314949459,7.38824239956045e-05,0.00134684797893399
"ENSG00000219532.2",0.589227474270963,1.55499735573572,0.242626740992114,0.00245998805992685,0.019013707210723
"ENSG00000219547.1",1.49095363201858,1.44348487897924,0.158433321203295,5.3232328451273e-08,3.63487779974273e-06
"ENSG00000219608.3",1.4894294380454,1.07980541584434,0.172973478254471,7.87421000466875e-07,3.48153192405321e-05
"ENSG00000219712.1",1.10505973815109,1.34579796565068,0.205509105994429,0.00693097227964722,0.0398814962320684
"ENSG00000219790.3",0.585535361579462,0.692966129798422,0.226697884524774,0.00302985619175579,0.0221033118791096
"ENSG00000219951.4",3.20360540208019,0.54061626349757,0.112654049411623,8.53245894419103e-08,5.44526016256555e-06
"ENSG00000220237.1",1.54514218866589,0.37579971258866,0.142138371208895,0.000596129456847161,0.00656579248177328
"ENSG00000220343.5",1.13213330533731,0.725426219893971,0.147352709351646,0.00523544137613423,0.032570250712439
"ENSG00000220392.1",1.79543800064065,0.467624368103527,0.179958283574786,0.000448231013728659,0.00531538253292737
"ENSG00000220506.2",2.14163540719013,0.386508273292397,0.138331979181377,0.000330132470295241,0.00426401570897152
"ENSG00000220660.2",1.47381179785804,0.502269631757358,0.170355501103668,0.000147059354438388,0.00229502067414106
"ENSG00000220695.1",1.93834549738384,0.400586486039149,0.18083889122575,0.00141697387893091,0.0126193618498868
"ENSG00000220867.1",2.20445029894509,0.785027417226172,0.146542495459827,3.69935977153634e-05,0.000783836871714048
"ENSG00000220920.1",6.45417522669838,0.216370433582772,0.0892945341094657,0.00291723180141708,0.0215250070628624
"ENSG00000220924.4",0.680403849142628,0.36301632345019,0.153802841852996,0.00165779712567453,0.0142166939963011
"ENSG00000221245.1",0.599072778905318,0.859886631218221,0.263903359188011,0.00520918589801987,0.0324622900674921
"ENSG00000221518.1",2.40279189250626,0.302804312715071,0.115287174434223,0.0009582434195138,0.00946043725349746
"ENSG00000221571.3",1.14690237833923,-0.361566529093485,0.180743201237635,0.003011888088876,0.0220003085046156
"ENSG00000221598.3",1.87080625837487,0.288489900526548,0.10671547975867,0.000873792445529908,0.00878049495616116
"ENSG00000221676.1",1.10799030105175,4.06818922416223,0.144836247883583,0.000520424269147004,0.00595318945272962
"ENSG00000221716.1",19.0719404183651,1.44854111224857,0.0871696137113962,4.42364925372124e-11,7.66267970729012e-09
"ENSG00000221817.10",169.703582065402,-0.136894240350601,0.0420364159789696,0.000540806084034312,0.00611985708330005
"ENSG00000221818.9",284.843571617538,-0.275894511742555,0.0887670789743308,0.000248473296035217,0.00342290191564903
"ENSG00000221852.5",1.02610966946122,0.403247094859067,0.203144559661134,0.00277427929992602,0.0207146877975816
"ENSG00000221866.9",1008.18586890154,-0.670955418663339,0.115762079237476,2.74421470530362e-10,3.93496224622355e-08
"ENSG00000221867.9",156.455339705715,0.0496346200435806,0.134445868159777,9.30562396165437e-05,0.00160015142759621
"ENSG00000221916.4",57.6265018497715,0.150484187516302,0.0646445927815109,0.00752316421713976,0.0423475931049122
"ENSG00000221955.11",1375.31646405075,0.185913566680601,0.0550243022375718,0.000215967959651871,0.00308413345378656
"ENSG00000221968.9",1258.54164353309,-0.253570462259195,0.0638807516222766,1.29626311359269e-05,0.000338568356575051
"ENSG00000222007.6",0.878224906943545,2.09540278954625,0.233307889149503,9.17118578837888e-05,0.0015831571533054
"ENSG00000222041.11",640.398710346172,0.148116751508758,0.057032508062342,0.00376933447881772,0.0257652811932662
"ENSG00000222046.2",13.8152228900365,0.448741931858195,0.0908180768156663,3.36748940299657e-05,0.00072757408731914
"ENSG00000222266.1",0.979895791979504,0.420570802417236,0.199199235266438,0.00457607744757456,0.0296822381568745
"ENSG00000222287.1",0.879044951391402,0.504634840889088,0.205284771677011,0.00475270986479817,0.0304679614762831
